Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Unemployment_rate,Inflation_rate,GDP,Status
4,0,2,7,0,15,64,13,9,24,6,26,140.0,1,0,0,1,0,1,18,0,6,6,6.0,13.666666666666666,6,6,6,14.666666666666666,16.2,0.3,-0.92,1
4,0,4,11,0,15,48,13,9,10,24,21,130.8,0,0,1,1,0,0,18,0,8,9,8.0,14.4025,8,9,8,14.4025,9.4,-0.8,-3.12,1
4,0,1,11,0,15,58,13,8,8,24,26,138.8,1,0,0,1,0,0,31,0,7,9,7.0,15.46875,8,8,8,16.3875,11.1,0.6,2.02,1
4,0,1,13,0,15,43,13,24,24,0,2,110.0,0,0,1,1,0,0,23,0,6,8,6.0,12.625,6,6,6,14.166666666666666,12.7,3.7,-1.7,1
4,0,4,11,0,15,49,13,10,9,24,26,127.8,1,0,0,1,0,0,19,0,7,7,6.0,14.983333333333334,7,7,6,14.983333333333334,7.6,2.6,0.32,1
4,15,3,7,0,15,49,13,10,8,0,26,134.2,1,0,0,1,0,1,20,0,6,6,6.0,15.0,6,6,6,13.0,11.1,0.6,2.02,1
3,13,1,14,1,15,67,13,10,10,19,19,143.0,0,0,0,1,0,0,34,0,9,9,9.0,15.88888888888889,7,7,7,14.142857142857142,12.7,3.7,-1.7,1
4,16,1,16,0,16,26,13,10,10,24,26,120.0,1,0,1,1,0,0,32,0,6,14,4.0,11.5,6,14,3,11.0,16.2,0.3,-0.92,0
4,0,4,15,0,15,13,13,10,10,24,21,113.2,1,0,0,1,0,0,24,0,6,14,2.0,10.5,6,11,1,10.0,10.8,1.4,1.74,0
4,2,4,11,0,15,62,13,9,10,17,10,135.8,1,0,0,1,0,0,18,0,7,7,6.0,13.983333333333334,7,7,6,13.983333333333334,7.6,2.6,0.32,1
4,0,1,13,0,15,64,13,10,10,24,26,143.5,0,0,0,1,0,0,18,0,6,6,6.0,13.0,6,6,6,12.833333333333334,10.8,1.4,1.74,1
4,0,1,13,0,15,60,13,9,10,0,21,148.9,1,0,0,1,0,1,18,0,6,6,6.0,13.666666666666666,6,6,6,13.0,10.8,1.4,1.74,1
4,13,1,0,0,15,43,13,8,8,0,21,115.6,1,0,0,0,0,0,27,0,6,8,0.0,7.3999999999999995,6,8,0,6.874999999999999,15.5,2.8,-4.06,0
4,0,1,8,0,15,78,13,8,10,24,19,159.3,0,0,0,1,0,0,18,0,5,5,5.0,14.4,5,5,5,15.4,7.6,2.6,0.32,1
4,0,1,2,0,15,39,13,9,22,24,1,133.2,1,0,0,1,0,0,19,0,6,6,6.0,14.166666666666666,6,7,6,13.666666666666666,7.6,2.6,0.32,1
4,2,2,14,1,15,26,13,10,28,20,22,117.6,1,0,0,1,0,0,19,0,6,8,5.0,12.2,6,7,6,12.0,7.6,2.6,0.32,1
4,2,1,2,0,15,26,13,10,10,24,2,122.6,0,0,0,1,0,0,20,0,6,8,3.0,12.333333333333334,6,11,2,10.5,12.7,3.7,-1.7,0
4,13,1,0,0,15,43,13,9,9,24,26,100.0,0,0,0,1,0,0,30,0,6,6,0.0,7.3999999999999995,6,6,0,6.874999999999999,11.1,0.6,2.02,0
4,6,1,8,0,9,39,13,10,9,24,10,130.0,0,0,0,1,0,0,21,0,9,9,9.0,10.88888888888889,10,16,10,11.615384615384617,10.8,1.4,1.74,1
4,13,1,12,0,15,26,13,9,9,0,19,122.8,0,0,0,1,0,0,26,0,7,12,6.0,12.166666666666666,8,8,8,11.675,13.9,-0.3,0.79,0
4,2,1,4,0,15,46,13,9,10,17,26,145.9,0,0,0,1,0,1,18,0,6,6,6.0,12.666666666666666,6,6,6,12.166666666666666,16.2,0.3,-0.92,1
4,0,1,4,0,15,43,13,24,10,17,26,143.0,1,0,1,1,0,0,21,0,6,9,5.0,11.4,6,8,5,12.2,12.7,3.7,-1.7,0
4,4,1,1,0,15,60,13,9,8,24,26,100.0,0,0,0,1,0,1,18,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,13.9,-0.3,0.79,0
4,2,3,2,0,15,49,13,10,10,17,26,125.1,1,1,0,1,0,1,19,0,6,6,6.0,13.5,6,8,5,12.8,12.7,3.7,-1.7,0
4,0,3,13,0,15,34,13,8,9,17,10,120.8,1,0,0,1,0,0,19,0,6,7,6.0,12.285714285714286,6,7,6,12.833333333333334,12.4,0.5,1.79,1
4,0,5,16,0,15,27,13,8,10,24,10,114.0,1,0,0,0,0,0,19,0,5,12,0.0,7.3999999999999995,5,8,0,6.874999999999999,9.4,-0.8,-3.12,0
4,2,1,13,0,15,69,13,10,10,19,19,132.1,1,0,0,1,0,0,19,0,6,10,2.0,10.5,6,11,1,13.0,9.4,-0.8,-3.12,0
3,16,1,16,0,16,78,13,10,10,22,24,160.0,0,0,0,1,0,0,27,0,5,12,3.0,14.0,5,8,5,12.0,9.4,-0.8,-3.12,1
4,11,1,16,0,15,45,13,10,10,17,19,134.0,1,0,0,1,0,0,22,0,5,7,5.0,14.2,5,10,5,12.2,12.7,3.7,-1.7,1
4,0,1,7,0,15,37,13,10,24,24,21,124.2,1,0,0,1,0,0,18,0,6,8,5.0,13.0,6,7,6,13.142857142857142,15.5,2.8,-4.06,0
4,2,4,15,0,15,33,13,8,8,17,19,115.6,1,0,0,1,0,0,20,0,6,6,6.0,11.0,6,8,4,12.75,9.4,-0.8,-3.12,1
3,4,1,9,1,15,39,13,10,10,24,26,128.2,0,0,0,1,0,0,34,0,8,9,3.0,11.0,7,7,2,10.0,9.4,-0.8,-3.12,0
4,2,2,11,0,15,49,13,24,8,17,10,132.8,1,0,0,1,0,0,18,0,7,9,6.0,12.385714285714286,8,9,8,13.755555555555556,13.9,-0.3,0.79,1
4,2,2,7,0,15,27,13,24,24,17,19,123.1,1,0,0,1,1,0,20,0,6,12,4.0,14.75,6,7,4,12.25,9.4,-0.8,-3.12,1
4,0,1,5,0,15,45,1,24,9,17,19,125.6,1,0,0,1,0,0,20,1,5,6,5.0,16.166666666666668,5,6,5,15.833333333333334,12.7,3.7,-1.7,1
4,13,1,9,1,15,39,13,24,8,0,26,115.0,0,0,0,1,1,0,25,0,5,7,0.0,7.3999999999999995,5,8,0,6.874999999999999,16.2,0.3,-0.92,0
4,0,4,6,0,15,34,13,16,9,5,26,123.6,1,0,0,1,1,0,18,0,5,6,5.0,12.4,5,9,3,13.0,8.9,1.4,3.51,0
4,0,1,5,0,15,64,13,24,24,24,26,141.7,0,0,0,0,1,0,18,0,6,8,5.0,11.6,6,11,4,13.0,8.9,1.4,3.51,0
4,2,1,2,0,15,78,13,9,8,17,21,139.0,1,0,0,1,0,1,18,0,6,8,5.0,12.2,6,13,0,6.874999999999999,9.4,-0.8,-3.12,0
4,2,1,15,0,15,22,13,24,9,17,1,118.0,0,0,0,1,0,1,19,0,6,7,5.0,11.0,6,7,5,12.8,12.4,0.5,1.79,1
4,2,2,2,0,15,67,13,8,9,17,19,142.0,1,0,0,1,0,1,19,0,6,8,6.0,12.333333333333334,6,7,5,12.4,10.8,1.4,1.74,0
4,16,1,13,0,15,54,13,24,24,17,19,143.4,0,0,0,1,0,1,21,0,6,6,6.0,14.833333333333334,6,7,6,12.571428571428571,13.9,-0.3,0.79,1
4,0,1,4,0,15,13,13,24,10,24,26,105.1,1,0,0,1,0,1,20,0,6,6,6.0,12.0,6,6,6,11.833333333333334,12.4,0.5,1.79,1
4,7,1,14,1,14,54,13,9,10,7,25,138.0,1,0,1,1,0,1,21,0,10,13,10.5,12.727272727272728,10,11,10,12.6,8.9,1.4,3.51,1
4,4,1,9,1,15,43,1,10,10,24,10,114.7,0,0,0,1,0,0,34,1,2,2,2.0,10.5,2,1,1,11.0,10.8,1.4,1.74,0
4,0,4,7,0,15,54,2,24,10,6,26,130.5,1,0,0,1,0,0,20,1,6,6,6.0,12.333333333333334,6,6,6,12.0,12.7,3.7,-1.7,1
4,13,1,9,1,15,13,13,10,10,24,26,134.3,0,0,0,1,1,0,24,0,5,10,0.0,7.3999999999999995,5,7,1,12.0,10.8,1.4,1.74,0
4,0,1,11,0,15,64,13,24,24,0,8,137.5,0,0,0,1,1,0,18,0,7,7,7.0,14.842857142857143,8,9,8,14.38888888888889,16.2,0.3,-0.92,1
4,13,1,9,1,15,39,13,24,24,24,21,152.1,0,0,0,1,1,0,28,0,5,13,2.0,11.0,5,12,1,12.0,11.1,0.6,2.02,0
4,2,1,15,0,15,41,13,8,8,20,19,126.1,0,0,0,1,1,0,20,0,6,9,4.0,10.75,6,12,0,6.874999999999999,7.6,2.6,0.32,0
4,4,1,11,0,15,39,13,24,24,19,1,136.0,1,0,0,1,1,0,22,0,8,9,8.0,12.55375,8,9,8,12.55375,9.4,-0.8,-3.12,1
4,0,4,11,0,15,37,13,9,24,0,1,124.3,1,0,0,1,1,0,19,0,8,8,7.0,12.665714285714284,8,8,7,12.665714285714284,10.8,1.4,1.74,1
4,13,2,12,0,15,43,13,16,24,5,1,136.1,0,0,0,1,1,0,26,0,7,7,2.0,11.75,5,10,0,6.874999999999999,12.4,0.5,1.79,0
4,0,2,15,0,15,26,13,10,10,24,26,115.1,1,0,0,0,1,0,21,0,6,11,3.0,11.0,6,14,0,6.874999999999999,9.4,-0.8,-3.12,0
4,15,2,1,0,15,60,13,16,16,5,7,143.6,1,0,0,1,1,0,18,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,12.4,0.5,1.79,1
4,2,1,8,0,15,36,13,10,8,24,21,115.8,1,0,0,1,1,0,18,0,5,5,5.0,13.4,5,6,5,12.2,11.1,0.6,2.02,1
4,0,2,1,0,15,46,13,9,9,0,21,149.0,1,0,0,1,1,0,22,0,10,16,10.5,12.578947368421051,10,16,12,12.117647058823527,11.1,0.6,2.02,1
3,13,1,6,0,6,43,13,10,10,24,26,100.0,0,0,0,1,1,0,34,0,5,0,0.0,7.3999999999999995,5,0,0,6.874999999999999,16.2,0.3,-0.92,0
4,0,1,7,0,15,33,13,8,8,24,26,133.4,1,0,0,1,1,1,20,0,6,8,6.0,12.0,6,8,6,11.5,13.9,-0.3,0.79,1
4,2,5,10,0,15,36,13,16,20,5,7,122.8,0,0,0,1,1,0,20,0,6,6,3.0,12.333333333333334,6,9,0,6.874999999999999,10.8,1.4,1.74,0
4,13,1,9,1,15,43,13,10,24,17,1,151.2,0,0,0,1,1,0,25,0,5,11,4.0,11.5,5,11,3,13.5,12.4,0.5,1.79,0
4,13,1,0,0,15,67,13,10,9,18,1,137.0,0,0,0,1,1,0,34,0,6,7,5.0,12.8,6,11,5,13.833333333333334,15.5,2.8,-4.06,1
4,0,1,1,0,15,43,13,24,10,19,21,118.0,0,0,0,1,1,0,22,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,11.1,0.6,2.02,0
4,16,1,0,0,16,39,13,8,8,24,19,130.0,0,0,1,0,1,0,20,0,6,16,4.0,11.8,6,15,2,12.0,16.2,0.3,-0.92,0
4,4,1,14,1,13,43,13,10,24,24,2,112.5,0,0,0,1,1,0,34,0,10,13,6.0,11.333333333333334,10,11,2,13.5,16.2,0.3,-0.92,0
4,0,1,11,0,15,33,13,9,8,24,10,118.3,0,0,0,1,1,0,20,0,8,12,5.0,12.002,8,12,5,12.002,10.8,1.4,1.74,0
4,6,1,0,0,9,54,13,16,9,5,2,140.0,0,0,0,0,1,0,34,0,6,10,5.0,15.2,6,9,1,11.0,15.5,2.8,-4.06,0
4,0,1,10,0,15,13,13,16,9,0,19,109.0,0,0,0,1,1,1,19,0,6,7,6.0,13.142857142857142,6,8,6,14.166666666666666,15.5,2.8,-4.06,1
3,13,2,8,0,15,43,13,10,10,17,21,110.0,0,0,0,1,1,0,34,0,5,14,0.0,7.3999999999999995,5,5,0,6.874999999999999,9.4,-0.8,-3.12,0
4,2,5,11,0,15,31,13,16,8,5,9,119.8,0,0,0,1,1,0,19,0,8,11,7.0,13.867142857142856,8,11,7,13.867142857142856,10.8,1.4,1.74,1
4,13,1,11,0,15,17,13,10,10,24,26,130.0,0,0,0,1,1,0,25,0,8,11,6.0,12.675,8,11,6,12.675,12.7,3.7,-1.7,1
4,15,1,1,0,15,73,13,24,16,17,2,160.15000000000003,1,0,0,1,1,0,19,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,13.9,-0.3,0.79,1
4,0,1,1,0,15,43,13,8,10,17,19,136.0,1,0,0,1,1,0,22,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,12.7,3.7,-1.7,0
4,0,1,15,0,15,33,13,10,10,6,8,124.0,0,0,0,1,1,1,19,0,6,7,6.0,11.0,6,6,5,12.2,11.1,0.6,2.02,0
3,13,1,9,1,15,26,13,9,10,6,26,132.9,0,0,0,1,1,0,32,0,5,11,4.0,10.75,5,11,4,11.333333333333334,13.9,-0.3,0.79,0
3,13,1,7,0,5,4,13,10,10,24,21,154.0,1,0,0,1,1,0,34,0,6,7,5.0,14.2,6,6,6,14.166666666666666,9.4,-0.8,-3.12,1
4,0,1,11,0,15,43,13,24,9,6,19,115.0,0,0,0,0,1,0,20,0,7,11,4.0,12.6,7,7,4,11.575,16.2,0.3,-0.92,0
4,13,1,9,1,15,26,13,24,24,17,19,96.0,1,0,0,0,1,0,34,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,8.9,1.4,3.51,0
3,13,1,9,1,15,26,13,10,16,24,8,160.15000000000003,0,0,0,1,1,0,34,0,5,6,5.0,14.0,5,6,5,14.166666666666666,12.4,0.5,1.79,1
3,13,1,7,0,15,13,13,10,10,24,2,140.0,0,0,1,0,1,0,34,0,6,16,2.0,10.0,6,12,4,12.25,10.8,1.4,1.74,0
4,2,4,4,0,15,59,13,8,24,24,26,137.4,1,0,0,1,1,0,19,0,6,6,6.0,13.833333333333334,6,8,6,13.125,10.8,1.4,1.74,1
3,13,1,9,1,6,43,13,9,9,0,1,150.0,0,0,0,0,1,0,34,0,5,8,2.0,11.0,5,5,1,11.0,15.5,2.8,-4.06,0
4,13,1,14,1,15,43,13,10,8,24,26,148.5,0,0,0,1,1,0,34,0,6,6,4.0,12.25,5,5,0,6.874999999999999,11.1,0.6,2.02,0
3,13,1,9,1,15,26,13,8,8,8,1,138.7,0,0,0,1,1,0,34,0,5,5,5.0,13.8,5,6,5,13.666666666666666,10.8,1.4,1.74,1
4,0,2,15,0,15,26,13,9,24,24,10,117.2,0,0,0,1,1,0,21,0,6,8,3.0,12.0,6,9,1,11.0,15.5,2.8,-4.06,0
4,2,1,10,0,15,45,13,9,10,17,19,125.3,1,0,0,1,1,1,19,0,6,7,4.0,13.75,6,10,6,11.555555555555555,10.8,1.4,1.74,1
3,17,1,12,0,15,13,13,10,10,24,20,140.0,0,0,0,1,1,0,34,0,7,7,0.0,7.3999999999999995,8,13,2,13.15,16.2,0.3,-0.92,0
4,4,1,9,1,15,39,13,10,10,24,26,124.0,0,0,0,1,1,0,31,0,5,6,5.0,13.833333333333334,5,7,5,15.4,9.4,-0.8,-3.12,1
0,4,1,11,0,6,4,13,28,28,20,22,110.0,0,0,0,1,1,0,30,0,10,16,10.5,12.52608695652174,10,16,12,12.52608695652174,7.6,2.6,0.32,1
3,13,1,11,0,6,43,13,8,8,19,10,160.15000000000003,0,0,0,1,1,0,34,0,7,9,6.0,12.783333333333331,8,11,0,6.874999999999999,16.2,0.3,-0.92,0
4,6,1,9,1,9,26,13,10,10,18,21,120.0,0,0,1,0,1,0,34,0,5,5,0.0,7.3999999999999995,5,5,1,10.0,11.1,0.6,2.02,0
4,2,1,16,0,15,43,13,24,9,17,26,130.0,0,0,0,1,1,0,22,0,5,8,3.0,13.0,5,8,3,10.666666666666666,7.6,2.6,0.32,1
4,6,1,0,0,9,39,13,24,9,17,26,130.0,0,0,0,1,1,0,27,0,6,8,0.0,7.3999999999999995,6,10,0,6.874999999999999,16.2,0.3,-0.92,0
4,17,1,6,0,15,54,13,9,9,13,14,120.0,0,0,1,0,1,0,31,0,4,4,0.0,7.3999999999999995,5,5,0,6.874999999999999,12.7,3.7,-1.7,0
4,2,1,7,0,15,60,13,24,8,13,10,132.8,1,0,0,0,1,0,21,0,6,10,2.0,12.0,6,0,0,6.874999999999999,10.8,1.4,1.74,0
4,2,1,8,0,15,43,13,9,9,24,21,100.0,0,0,0,1,1,0,21,0,5,7,4.0,10.75,5,10,2,11.0,16.2,0.3,-0.92,0
4,0,1,8,0,15,36,13,24,20,24,2,121.8,0,0,0,1,1,0,19,0,5,8,5.0,11.6,5,10,4,13.5,16.2,0.3,-0.92,1
4,2,4,8,0,15,17,13,9,9,0,1,109.5,1,0,0,1,1,1,20,0,5,6,5.0,11.8,5,8,4,11.6,8.9,1.4,3.51,1
4,0,1,0,0,15,54,13,8,24,24,1,138.3,0,0,0,1,1,0,18,0,6,7,6.0,16.0,6,6,6,15.166666666666666,12.4,0.5,1.79,1
4,0,2,7,0,15,54,13,24,24,0,8,131.6,0,0,0,1,1,1,18,0,6,6,6.0,12.666666666666666,6,6,6,11.5,16.2,0.3,-0.92,1
4,13,1,15,0,6,43,13,9,9,6,9,101.5,0,0,1,0,1,0,34,0,6,6,0.0,7.3999999999999995,6,6,0,6.874999999999999,15.5,2.8,-4.06,0
4,16,1,4,0,16,30,13,10,24,24,21,123.9,0,0,0,1,1,0,20,0,7,9,5.0,12.6,9,10,8,12.75,16.2,0.3,-0.92,0
4,0,1,11,0,15,75,13,10,10,24,26,143.0,0,0,0,1,1,0,18,0,8,8,7.0,13.4,8,8,7,13.4,12.7,3.7,-1.7,1
4,0,1,1,0,15,36,13,24,24,0,8,126.3,1,0,1,1,1,0,21,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,16.2,0.3,-0.92,0
3,17,1,0,0,15,26,13,16,24,5,7,113.3,0,0,0,1,1,0,26,0,6,9,1.0,10.0,6,6,0,6.874999999999999,12.4,0.5,1.79,0
4,2,1,6,0,15,39,13,8,9,19,8,119.9,1,0,1,1,1,0,20,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,9.4,-0.8,-3.12,0
4,16,1,0,0,16,54,13,24,8,8,26,140.0,0,0,0,1,1,0,25,0,6,16,3.0,11.25,6,14,4,11.2,15.5,2.8,-4.06,0
4,13,2,8,0,15,58,13,9,17,0,9,100.0,1,0,0,1,1,0,24,0,5,8,3.0,10.666666666666666,5,5,1,14.0,9.4,-0.8,-3.12,0
4,0,1,5,0,15,33,13,16,16,5,7,132.4,0,0,0,1,1,0,20,0,5,7,4.0,11.75,5,5,5,13.4,7.6,2.6,0.32,1
4,0,1,8,0,15,47,13,24,16,24,19,137.1,0,0,0,1,1,0,20,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,12.7,3.7,-1.7,0
4,1,3,4,0,15,75,13,16,24,24,20,138.1,1,0,0,1,0,0,18,0,6,6,6.0,12.666666666666666,6,8,6,14.125,10.8,1.4,1.74,1
4,2,1,15,0,15,19,13,8,10,24,20,109.7,1,0,0,1,0,0,22,0,6,7,5.0,14.0,6,6,6,15.666666666666666,11.1,0.6,2.02,1
4,4,1,14,1,15,16,13,10,10,20,20,128.2,0,0,0,0,0,0,34,0,6,6,0.0,7.3999999999999995,6,12,0,6.874999999999999,9.4,-0.8,-3.12,0
4,0,2,8,0,15,39,13,10,8,19,26,117.8,0,0,1,1,0,1,19,0,5,11,2.0,11.5,5,10,0,6.874999999999999,12.7,3.7,-1.7,0
4,4,1,5,0,15,67,13,16,16,6,1,150.0,1,0,0,1,0,0,21,0,6,10,6.0,12.0,6,12,5,12.8,13.9,-0.3,0.79,1
4,13,1,16,0,15,13,13,24,24,17,19,160.0,1,0,1,1,0,0,30,0,6,7,6.0,16.428571428571427,6,7,6,16.666666666666668,13.9,-0.3,0.79,0
4,0,5,11,0,15,5,13,8,8,24,26,104.5,1,0,0,1,0,1,21,0,7,9,5.0,13.336000000000002,8,9,7,13.207142857142856,11.1,0.6,2.02,1
4,9,1,10,0,15,43,1,24,24,24,1,100.0,0,0,0,1,0,0,21,1,7,9,7.0,14.666666666666666,6,8,6,14.0,11.1,0.6,2.02,1
4,0,1,11,0,15,49,13,24,24,6,1,132.5,1,0,0,1,0,0,18,0,8,8,7.0,14.115714285714288,8,8,7,14.115714285714288,10.8,1.4,1.74,1
4,0,4,16,0,15,49,13,16,24,8,1,123.3,1,0,0,1,0,1,19,0,6,7,6.0,14.857142857142858,6,10,6,13.11111111111111,12.4,0.5,1.79,1
4,0,2,16,0,15,56,13,24,8,24,10,128.9,1,0,0,1,0,1,18,0,6,7,6.0,13.833333333333334,6,10,6,13.714285714285714,8.9,1.4,3.51,1
4,2,2,8,0,15,42,13,9,24,24,8,120.1,1,0,0,1,0,1,18,0,5,15,2.0,10.0,5,14,2,12.0,13.9,-0.3,0.79,0
4,13,1,11,0,15,4,13,10,10,19,21,160.0,1,0,0,1,0,1,24,0,8,15,6.0,12.415,8,15,6,12.415,10.8,1.4,1.74,1
4,16,1,16,0,16,67,13,9,9,24,26,150.0,1,0,0,1,0,0,23,0,6,14,5.0,14.428571428571429,6,7,6,13.428571428571429,16.2,0.3,-0.92,1
4,2,2,11,0,15,38,13,8,9,17,21,124.0,1,0,0,1,0,1,18,0,8,8,7.0,14.312857142857142,8,8,7,14.312857142857142,10.8,1.4,1.74,1
4,0,1,5,0,15,42,13,8,8,17,10,120.4,1,0,0,1,0,0,20,0,5,9,4.0,12.0,5,6,5,13.4,9.4,-0.8,-3.12,1
4,0,1,13,0,15,42,13,20,24,17,19,131.6,0,0,0,1,0,0,18,0,6,7,6.0,13.833333333333334,6,7,6,13.714285714285714,11.1,0.6,2.02,1
4,0,1,13,0,15,10,13,15,22,6,2,104.2,1,0,0,1,0,0,20,0,6,6,6.0,12.166666666666666,6,7,6,12.142857142857142,11.1,0.6,2.02,1
4,0,4,7,0,15,47,13,24,22,24,2,121.7,1,0,0,1,0,1,22,0,6,7,5.0,13.2,6,7,5,13.6,12.4,0.5,1.79,1
4,0,1,11,0,15,33,13,10,10,24,26,126.0,1,0,1,1,0,0,20,0,7,7,6.0,15.4,7,7,6,15.4,7.6,2.6,0.32,1
4,2,4,11,0,15,48,13,24,10,24,26,128.4,1,0,0,1,0,1,19,0,7,7,7.0,13.385714285714286,8,8,8,15.925,13.9,-0.3,0.79,1
4,0,1,5,0,15,59,13,16,24,5,1,134.9,1,0,1,1,0,0,18,0,6,13,6.0,10.857142857142858,6,10,4,11.0,15.5,2.8,-4.06,0
4,2,2,8,0,15,62,13,8,10,18,20,143.9,0,0,0,1,0,0,18,0,5,11,5.0,11.333333333333334,5,8,5,12.0,13.9,-0.3,0.79,1
4,0,4,16,0,15,60,13,10,24,24,26,145.0,1,0,0,1,0,1,19,0,5,7,4.0,14.5,5,5,5,13.6,10.8,1.4,1.74,1
4,0,2,4,0,15,34,13,9,8,24,26,132.0,1,0,0,1,0,1,19,0,6,6,6.0,14.166666666666666,6,8,6,12.375,10.8,1.4,1.74,1
4,2,1,14,1,15,56,13,28,28,20,22,136.1,0,0,0,1,0,0,24,0,6,7,6.0,12.833333333333334,6,8,6,12.0,7.6,2.6,0.32,1
4,0,1,13,0,15,56,13,10,10,0,1,138.9,0,0,0,1,0,0,21,0,6,7,6.0,13.333333333333334,6,6,6,14.5,10.8,1.4,1.74,1
4,0,1,13,0,15,43,13,24,24,6,8,102.0,1,0,0,1,0,1,20,0,6,7,6.0,13.666666666666666,6,7,6,14.571428571428571,11.1,0.6,2.02,1
4,13,1,15,0,15,43,13,9,9,0,21,123.0,0,0,1,0,0,1,28,0,6,6,6.0,10.833333333333334,6,7,5,11.0,13.9,-0.3,0.79,0
4,0,2,2,0,15,36,13,10,9,24,10,137.5,1,0,0,1,0,0,21,0,6,7,6.0,13.428571428571429,6,8,6,13.142857142857142,7.6,2.6,0.32,1
4,17,1,0,0,15,39,13,16,15,5,20,105.3,0,0,0,0,1,0,34,0,6,8,0.0,7.3999999999999995,6,10,0,6.874999999999999,16.2,0.3,-0.92,0
3,13,1,9,1,15,13,13,10,10,24,26,130.0,0,0,0,0,1,0,34,0,4,4,0.0,7.3999999999999995,5,0,0,6.874999999999999,12.7,3.7,-1.7,0
3,13,1,9,1,15,67,13,10,10,24,21,122.5,0,0,0,1,1,0,34,0,5,9,4.0,11.5,5,6,5,11.6,7.6,2.6,0.32,0
4,13,1,6,0,15,78,13,24,8,0,21,112.0,0,0,0,0,1,0,25,0,5,8,0.0,7.3999999999999995,5,5,0,6.874999999999999,9.4,-0.8,-3.12,0
4,13,1,10,0,13,89,13,24,10,6,19,110.0,0,0,0,1,1,1,25,0,6,8,6.0,14.142857142857142,6,6,6,13.5,15.5,2.8,-4.06,1
3,13,1,14,1,6,43,13,9,10,18,10,149.5,0,0,0,1,1,0,34,0,6,6,0.0,7.3999999999999995,5,6,0,6.874999999999999,12.4,0.5,1.79,0
4,4,1,9,1,15,26,13,8,8,24,21,141.0,0,0,0,1,1,1,32,0,10,12,10.0,13.8,10,10,10,12.8,10.8,1.4,1.74,1
4,6,1,9,1,8,39,13,8,8,24,21,130.0,0,0,0,1,1,0,34,0,10,10,10.0,13.6,10,10,5,13.6,8.9,1.4,3.51,0
4,6,1,13,0,8,39,13,10,10,17,19,130.0,0,0,0,1,1,0,34,0,10,16,10.5,11.733333333333333,10,16,9,11.88888888888889,15.5,2.8,-4.06,1
4,13,2,8,0,15,26,13,10,10,24,26,104.0,0,0,0,0,1,0,26,0,5,8,1.0,10.0,5,9,1,10.0,10.8,1.4,1.74,0
4,16,1,16,0,16,13,13,16,17,5,7,110.0,0,0,0,1,1,0,23,0,6,16,0.0,7.3999999999999995,6,6,0,6.874999999999999,13.9,-0.3,0.79,0
4,13,1,11,0,10,67,13,16,8,6,21,127.0,1,0,0,1,1,0,26,0,7,8,6.0,13.046666666666669,8,10,7,13.30625,11.1,0.6,2.02,0
4,4,1,14,1,9,43,13,2,2,13,14,130.0,0,0,0,1,0,0,26,0,10,16,10.0,11.8,7,7,7,13.285714285714286,7.6,2.6,0.32,1
4,15,4,11,0,15,60,13,24,24,0,1,127.5,1,0,0,1,0,0,18,0,8,8,8.0,13.11,8,8,8,13.11,9.4,-0.8,-3.12,1
4,6,1,11,0,9,39,13,10,10,19,21,130.0,1,0,0,1,0,0,27,0,8,8,7.0,14.414285714285716,8,8,7,14.414285714285716,12.7,3.7,-1.7,1
2,2,3,14,1,15,18,13,9,24,17,14,115.0,0,0,0,0,0,0,24,0,5,5,0.0,7.3999999999999995,5,10,0,6.874999999999999,10.8,1.4,1.74,0
4,2,1,8,0,15,31,13,8,9,18,2,126.8,1,0,0,1,0,0,20,0,5,8,5.0,12.333333333333334,5,7,5,12.2,15.5,2.8,-4.06,1
4,0,1,11,0,15,31,13,24,9,24,10,116.7,1,0,0,1,0,1,18,0,7,9,0.0,7.3999999999999995,7,8,1,10.0,15.5,2.8,-4.06,0
4,2,6,12,0,15,45,13,9,8,19,21,128.5,1,0,0,1,0,1,18,0,7,9,7.0,14.1,8,8,8,13.3125,12.7,3.7,-1.7,1
4,0,4,11,0,15,48,13,10,10,24,26,127.5,1,0,0,1,0,0,18,0,8,8,8.0,13.045,8,8,8,13.045,9.4,-0.8,-3.12,1
